activity_date,sku_id,product_detail_views,add_to_cart,online_orders
2026-05-24,1037,21,2,0
2026-05-24,1038,23,1,0
2026-05-24,1039,22,2,2
2026-05-24,1040,24,2,0
2026-05-24,1041,20,2,1
2026-05-24,1042,14,1,1
2026-05-24,1043,15,0,0
2026-05-24,1044,22,3,1
2026-05-24,1045,17,2,1
2026-05-24,1046,12,4,2
2026-05-24,1047,19,2,0
2026-05-24,1048,26,2,0
2026-05-24,1049,17,2,1
2026-05-24,1050,19,1,0
2026-05-24,1051,13,3,0
2026-05-24,1052,11,0,0
2026-05-24,1053,9,3,2
2026-05-24,1054,10,1,0
2026-05-24,1055,12,2,1
2026-05-24,1056,17,0,0
2026-05-24,1057,18,3,0
2026-05-24,1058,9,1,0
2026-05-24,1059,12,3,2
2026-05-24,1060,14,1,0
2026-05-25,1001,25,3,1
2026-05-25,1002,16,3,3
2026-05-25,1003,38,3,0
2026-05-25,1004,24,2,1
2026-05-25,1005,29,4,1
2026-05-25,1006,24,2,0
2026-05-25,1007,29,2,2
2026-05-25,1008,19,0,0
2026-05-25,1009,21,1,0
2026-05-25,1010,23,1,1
2026-05-25,1011,18,1,0
2026-05-25,1012,29,1,0
2026-05-25,1013,22,3,0
2026-05-25,1014,14,3,1
2026-05-25,1015,28,0,0
2026-05-25,1016,20,0,0
2026-05-25,1017,17,1,0
2026-05-25,1018,25,3,2
2026-05-25,1019,28,2,1
2026-05-25,1020,26,3,1
2026-05-25,1021,18,1,0
2026-05-25,1022,20,0,0
2026-05-25,1023,23,0,0
2026-05-25,1024,25,2,0
2026-05-25,1025,23,2,0
2026-05-25,1026,15,2,0
2026-05-25,1027,25,3,1
2026-05-25,1028,17,0,0
2026-05-25,1029,30,4,1
2026-05-25,1030,17,0,0
2026-05-25,1031,24,2,0
2026-05-25,1032,14,1,1
2026-05-25,1033,19,1,0
2026-05-25,1034,22,0,0
2026-05-25,1035,25,3,0
2026-05-25,1036,26,5,1
2026-05-25,1037,21,2,0
2026-05-25,1038,22,1,0
2026-05-25,1039,27,2,1
2026-05-25,1040,24,0,0
2026-05-25,1041,11,0,0
2026-05-25,1042,12,3,1
2026-05-25,1043,12,0,0
2026-05-25,1044,18,3,1
2026-05-25,1045,17,2,0
2026-05-25,1046,14,3,1
2026-05-25,1047,19,3,0
2026-05-25,1048,17,1,0
2026-05-25,1049,28,3,1
2026-05-25,1050,18,1,1
2026-05-25,1051,16,1,0
2026-05-25,1052,13,1,1
2026-05-25,1053,14,0,0
2026-05-25,1054,17,1,0
2026-05-25,1055,9,0,0
2026-05-25,1056,14,2,0
2026-05-25,1057,15,0,0
2026-05-25,1058,14,2,0
2026-05-25,1059,19,0,0
2026-05-25,1060,15,0,0
2026-05-26,1001,12,1,0
2026-05-26,1002,18,3,2
2026-05-26,1003,24,2,1
2026-05-26,1004,27,4,2
2026-05-26,1005,23,3,1
2026-05-26,1006,23,2,0
2026-05-26,1007,21,2,1
2026-05-26,1008,25,5,1
2026-05-26,1009,33,8,1
2026-05-26,1010,29,3,0
2026-05-26,1011,25,0,0
2026-05-26,1012,25,3,1
2026-05-26,1013,18,1,0
2026-05-26,1014,27,3,1
2026-05-26,1015,24,2,1
2026-05-26,1016,23,4,1
2026-05-26,1017,26,4,0
2026-05-26,1018,28,4,2
2026-05-26,1019,22,4,1
2026-05-26,1020,21,0,0
2026-05-26,1021,18,2,1
2026-05-26,1022,17,2,1
2026-05-26,1023,18,0,0
2026-05-26,1024,13,0,0
2026-05-26,1025,25,2,1
2026-05-26,1026,22,1,0
2026-05-26,1027,23,2,0
2026-05-26,1028,13,1,1
2026-05-26,1029,20,2,0
2026-05-26,1030,26,2,1
2026-05-26,1031,20,0,0
2026-05-26,1032,21,2,1
2026-05-26,1033,18,2,0
2026-05-26,1034,24,0,0
2026-05-26,1035,21,2,0
2026-05-26,1036,26,2,0
2026-05-26,1037,22,3,0
2026-05-26,1038,24,2,1
2026-05-26,1039,26,1,1
2026-05-26,1040,27,1,1
2026-05-26,1041,15,0,0
2026-05-26,1042,24,2,1
2026-05-26,1043,19,0,0
2026-05-26,1044,26,2,1
2026-05-26,1045,16,1,0
2026-05-26,1046,21,2,2
2026-05-26,1047,15,0,0
2026-05-26,1048,22,2,0
2026-05-26,1049,15,2,1
2026-05-26,1050,19,3,1
2026-05-26,1051,11,2,1
2026-05-26,1052,13,1,0
2026-05-26,1053,10,0,0
2026-05-26,1054,10,0,0
2026-05-26,1055,8,0,0
2026-05-26,1056,13,1,0
2026-05-26,1057,17,1,0
2026-05-26,1058,13,1,0
2026-05-26,1059,12,1,0
2026-05-26,1060,19,0,0
2026-05-27,1001,27,2,0
2026-05-27,1002,30,5,1
2026-05-27,1003,31,3,1
2026-05-27,1004,30,2,1
2026-05-27,1005,31,5,0
2026-05-27,1006,28,1,1
2026-05-27,1007,26,0,0
2026-05-27,1008,30,1,0
2026-05-27,1009,17,4,1
2026-05-27,1010,26,1,1
2026-05-27,1011,15,1,1
2026-05-27,1012,23,4,0
2026-05-27,1013,31,2,1
2026-05-27,1014,26,1,1
2026-05-27,1015,22,2,1
2026-05-27,1016,20,4,3
2026-05-27,1017,23,2,1
2026-05-27,1018,19,5,2
2026-05-27,1019,21,4,2
2026-05-27,1020,25,1,1
2026-05-27,1021,25,0,0
2026-05-27,1022,27,0,0
2026-05-27,1023,25,0,0
2026-05-27,1024,17,3,1
2026-05-27,1025,19,3,0
2026-05-27,1026,15,1,1
2026-05-27,1027,20,4,0
2026-05-27,1028,21,1,0
2026-05-27,1029,19,1,0
2026-05-27,1030,24,1,0
2026-05-27,1031,24,2,1
2026-05-27,1032,21,1,1
2026-05-27,1033,21,0,0
2026-05-27,1034,30,2,0
2026-05-27,1035,20,0,0
2026-05-27,1036,33,3,1
2026-05-27,1037,28,3,1
2026-05-27,1038,31,2,0
2026-05-27,1039,23,0,0
2026-05-27,1040,17,1,0
2026-05-27,1041,21,0,0
2026-05-27,1042,20,1,1
2026-05-27,1043,20,2,0
2026-05-27,1044,18,2,0
2026-05-27,1045,20,2,1
2026-05-27,1046,13,2,0
2026-05-27,1047,20,1,0
2026-05-27,1048,17,0,0
2026-05-27,1049,12,1,0
2026-05-27,1050,21,2,0
2026-05-27,1051,16,1,0
2026-05-27,1052,9,2,1
2026-05-27,1053,15,1,0
2026-05-27,1054,13,0,0
2026-05-27,1055,19,2,1
2026-05-27,1056,17,2,0
2026-05-27,1057,15,1,1
2026-05-27,1058,13,2,0
2026-05-27,1059,18,1,1
2026-05-27,1060,15,2,0
2026-05-28,1001,28,3,1
2026-05-28,1002,21,3,2
2026-05-28,1003,21,3,1
2026-05-28,1004,24,0,0
2026-05-28,1005,30,1,0
2026-05-28,1006,32,3,0
2026-05-28,1007,28,1,0
2026-05-28,1008,24,2,0
2026-05-28,1009,34,5,0
2026-05-28,1010,23,3,2
2026-05-28,1011,24,3,1
2026-05-28,1012,29,0,0
2026-05-28,1013,30,1,0
2026-05-28,1014,27,1,1
2026-05-28,1015,22,1,0
2026-05-28,1016,35,2,0
2026-05-28,1017,23,3,3
2026-05-28,1018,25,5,1
2026-05-28,1019,20,2,1
2026-05-28,1020,30,4,2
2026-05-28,1021,20,1,0
2026-05-28,1022,19,1,0
2026-05-28,1023,20,1,1
2026-05-28,1024,31,2,0
2026-05-28,1025,27,0,0
2026-05-28,1026,20,0,0
2026-05-28,1027,20,1,0
2026-05-28,1028,22,1,0
2026-05-28,1029,22,3,1
2026-05-28,1030,18,2,0
2026-05-28,1031,26,4,2
2026-05-28,1032,25,2,0
2026-05-28,1033,18,1,0
2026-05-28,1034,24,2,0
2026-05-28,1035,32,5,3
2026-05-28,1036,25,2,1
2026-05-28,1037,23,1,0
2026-05-28,1038,29,2,0
2026-05-28,1039,23,2,0
2026-05-28,1040,31,2,1
2026-05-28,1041,16,1,1
2026-05-28,1042,12,0,0
2026-05-28,1043,16,0,0
2026-05-28,1044,22,1,1
2026-05-28,1045,11,0,0
2026-05-28,1046,19,2,1
2026-05-28,1047,15,2,1
2026-05-28,1048,21,1,0
2026-05-28,1049,15,0,0
2026-05-28,1050,10,1,0
2026-05-28,1051,22,0,0
2026-05-28,1052,13,1,0
2026-05-28,1053,14,2,2
2026-05-28,1054,17,1,1
2026-05-28,1055,14,1,0
2026-05-28,1056,15,2,0
2026-05-28,1057,13,2,0
2026-05-28,1058,6,0,0
2026-05-28,1059,15,1,0
2026-05-28,1060,14,0,0
2026-05-29,1001,32,3,3
2026-05-29,1002,25,2,0
2026-05-29,1003,23,3,1
2026-05-29,1004,26,1,1
2026-05-29,1005,30,2,0
2026-05-29,1006,34,3,0
2026-05-29,1007,27,6,5
2026-05-29,1008,22,3,1
2026-05-29,1009,23,1,0
2026-05-29,1010,25,4,2
2026-05-29,1011,13,3,0
2026-05-29,1012,25,4,1
2026-05-29,1013,26,2,0
2026-05-29,1014,18,2,0
2026-05-29,1015,23,4,0
2026-05-29,1016,31,0,0
2026-05-29,1017,12,2,2
2026-05-29,1018,19,3,1
2026-05-29,1019,23,3,2
2026-05-29,1020,31,4,0
2026-05-29,1021,25,0,0
2026-05-29,1022,28,4,0
2026-05-29,1023,31,0,0
2026-05-29,1024,19,0,0
2026-05-29,1025,27,2,1
2026-05-29,1026,17,1,0
2026-05-29,1027,28,2,0
2026-05-29,1028,24,3,1
2026-05-29,1029,22,3,2
2026-05-29,1030,23,1,0
2026-05-29,1031,27,0,0
2026-05-29,1032,23,2,0
2026-05-29,1033,17,1,0
2026-05-29,1034,18,1,0
2026-05-29,1035,24,2,1
2026-05-29,1036,30,2,0
2026-05-29,1037,23,2,1
2026-05-29,1038,22,3,0
2026-05-29,1039,23,2,1
2026-05-29,1040,21,1,0
2026-05-29,1041,21,1,1
2026-05-29,1042,23,1,1
2026-05-29,1043,16,2,0
2026-05-29,1044,23,3,1
2026-05-29,1045,20,1,1
2026-05-29,1046,16,0,0
2026-05-29,1047,22,2,0
2026-05-29,1048,17,3,1
2026-05-29,1049,24,0,0
2026-05-29,1050,15,1,0
2026-05-29,1051,17,2,0
2026-05-29,1052,12,0,0
2026-05-29,1053,12,1,0
2026-05-29,1054,11,0,0
2026-05-29,1055,23,1,0
2026-05-29,1056,9,1,0
2026-05-29,1057,13,1,0
2026-05-29,1058,8,0,0
2026-05-29,1059,12,1,1
2026-05-29,1060,18,2,0
2026-05-30,1001,23,4,1
2026-05-30,1002,14,2,2
2026-05-30,1003,17,2,2
2026-05-30,1004,32,4,1
2026-05-30,1005,30,5,0
2026-05-30,1006,27,1,0
2026-05-30,1007,37,3,0
2026-05-30,1008,20,1,0
2026-05-30,1009,26,2,0
2026-05-30,1010,28,4,3
2026-05-30,1011,33,1,1
2026-05-30,1012,22,0,0
2026-05-30,1013,30,1,0
2026-05-30,1014,21,2,0
2026-05-30,1015,28,6,2
2026-05-30,1016,20,1,0
2026-05-30,1017,18,1,0
2026-05-30,1018,19,0,0
2026-05-30,1019,16,1,1
2026-05-30,1020,14,1,0
2026-05-30,1021,19,3,2
2026-05-30,1022,25,1,0
2026-05-30,1023,26,0,0
2026-05-30,1024,25,1,1
2026-05-30,1025,27,4,2
2026-05-30,1026,22,3,1
2026-05-30,1027,18,0,0
2026-05-30,1028,24,2,1
2026-05-30,1029,17,0,0
2026-05-30,1030,27,3,2
2026-05-30,1031,20,0,0
2026-05-30,1032,21,0,0
2026-05-30,1033,27,3,1
2026-05-30,1034,24,1,0
2026-05-30,1035,18,3,2
2026-05-30,1036,30,3,0
2026-05-30,1037,28,1,0
2026-05-30,1038,23,1,1
2026-05-30,1039,24,3,0
2026-05-30,1040,24,2,0
2026-05-30,1041,14,0,0
2026-05-30,1042,9,0,0
2026-05-30,1043,18,0,0
2026-05-30,1044,15,2,1
2026-05-30,1045,16,0,0
2026-05-30,1046,17,2,0
2026-05-30,1047,20,2,1
2026-05-30,1048,24,1,1
2026-05-30,1049,15,1,0
2026-05-30,1050,16,0,0
2026-05-30,1051,13,0,0
2026-05-30,1052,11,1,0
2026-05-30,1053,13,0,0
2026-05-30,1054,17,0,0
2026-05-30,1055,14,2,0
2026-05-30,1056,9,0,0
2026-05-30,1057,19,2,0
2026-05-30,1058,15,1,0
2026-05-30,1059,16,0,0
2026-05-30,1060,11,1,0
2026-05-31,1001,27,3,0
2026-05-31,1002,19,1,1
2026-05-31,1003,24,2,1
2026-05-31,1004,28,2,1
2026-05-31,1005,34,1,0
2026-05-31,1006,26,0,0
2026-05-31,1007,23,2,1
2026-05-31,1008,25,2,1
2026-05-31,1009,25,3,0
2026-05-31,1010,27,2,0
2026-05-31,1011,35,4,3
2026-05-31,1012,25,0,0
2026-05-31,1013,26,2,0
2026-05-31,1014,22,6,2
2026-05-31,1015,28,3,1
2026-05-31,1016,24,1,0
2026-05-31,1017,19,2,0
2026-05-31,1018,22,0,0
2026-05-31,1019,22,2,0
2026-05-31,1020,31,0,0
2026-05-31,1021,27,0,0
2026-05-31,1022,27,3,1
2026-05-31,1023,25,2,0
2026-05-31,1024,24,0,0
2026-05-31,1025,22,2,1
2026-05-31,1026,21,0,0
2026-05-31,1027,15,1,1
2026-05-31,1028,14,3,0
2026-05-31,1029,12,0,0
2026-05-31,1030,13,1,1
2026-05-31,1031,24,0,0
2026-05-31,1032,24,2,0
2026-05-31,1033,21,1,1
2026-05-31,1034,22,0,0
2026-05-31,1035,23,1,1
2026-05-31,1036,25,0,0
2026-05-31,1037,30,2,1
2026-05-31,1038,28,0,0
2026-05-31,1039,20,0,0
2026-05-31,1040,28,1,0
2026-05-31,1041,20,3,0
2026-05-31,1042,21,2,0
2026-05-31,1043,6,1,0
2026-05-31,1044,17,0,0
2026-05-31,1045,16,0,0
2026-05-31,1046,20,2,1
2026-05-31,1047,24,1,0
2026-05-31,1048,13,2,0
2026-05-31,1049,18,2,1
2026-05-31,1050,16,0,0
2026-05-31,1051,18,0,0
2026-05-31,1052,6,0,0
2026-05-31,1053,16,1,0
2026-05-31,1054,14,1,0
2026-05-31,1055,10,1,1
2026-05-31,1056,18,2,1
2026-05-31,1057,11,1,0
2026-05-31,1058,10,0,0
2026-05-31,1059,10,1,0
2026-05-31,1060,13,2,1
2026-06-01,1001,24,1,0
2026-06-01,1002,28,3,1
2026-06-01,1003,30,3,0
2026-06-01,1004,20,2,0
2026-06-01,1005,26,1,0
2026-06-01,1006,25,3,1
2026-06-01,1007,35,1,0
2026-06-01,1008,29,2,2
2026-06-01,1009,31,5,2
2026-06-01,1010,27,1,0
2026-06-01,1011,17,0,0
2026-06-01,1012,37,5,2
2026-06-01,1013,22,3,0
2026-06-01,1014,20,1,1
2026-06-01,1015,23,3,0
2026-06-01,1016,23,1,0
2026-06-01,1017,32,2,0
2026-06-01,1018,26,4,1
2026-06-01,1019,32,0,0
2026-06-01,1020,26,4,1
2026-06-01,1021,12,1,0
2026-06-01,1022,23,2,2
2026-06-01,1023,23,1,1
2026-06-01,1024,27,2,0
2026-06-01,1025,25,2,0
2026-06-01,1026,18,0,0
2026-06-01,1027,35,2,0
2026-06-01,1028,21,2,0
2026-06-01,1029,16,3,3
2026-06-01,1030,22,1,1
2026-06-01,1031,23,0,0
2026-06-01,1032,27,2,2
2026-06-01,1033,20,0,0
2026-06-01,1034,21,1,0
2026-06-01,1035,30,2,0
2026-06-01,1036,23,5,0
2026-06-01,1037,20,0,0
2026-06-01,1038,23,2,0
2026-06-01,1039,16,1,0
2026-06-01,1040,29,2,1
2026-06-01,1041,10,2,0
2026-06-01,1042,15,1,0
2026-06-01,1043,13,0,0
2026-06-01,1044,21,1,0
2026-06-01,1045,23,3,0
2026-06-01,1046,21,3,0
2026-06-01,1047,14,1,0
2026-06-01,1048,8,0,0
2026-06-01,1049,13,2,1
2026-06-01,1050,15,3,1
2026-06-01,1051,20,2,2
2026-06-01,1052,9,2,0
2026-06-01,1053,14,1,1
2026-06-01,1054,13,2,1
2026-06-01,1055,9,1,0
2026-06-01,1056,11,0,0
2026-06-01,1057,15,2,1
2026-06-01,1058,12,2,0
2026-06-01,1059,25,1,0
2026-06-01,1060,16,1,0
2026-06-02,1001,21,0,0
2026-06-02,1002,27,3,3
2026-06-02,1003,32,2,0
2026-06-02,1004,24,1,0
2026-06-02,1005,22,2,1
2026-06-02,1006,17,2,1
2026-06-02,1007,15,1,0
2026-06-02,1008,32,3,0
2026-06-02,1009,24,3,0
2026-06-02,1010,23,2,1
2026-06-02,1011,19,0,0
2026-06-02,1012,25,2,0
2026-06-02,1013,21,1,0
2026-06-02,1014,23,2,0
2026-06-02,1015,41,4,1
2026-06-02,1016,21,7,2
2026-06-02,1017,29,2,0
2026-06-02,1018,23,3,0
2026-06-02,1019,23,2,0
2026-06-02,1020,23,2,2
2026-06-02,1021,15,2,0
2026-06-02,1022,22,2,0
2026-06-02,1023,21,1,1
2026-06-02,1024,22,2,2
2026-06-02,1025,19,1,0
2026-06-02,1026,18,3,1
2026-06-02,1027,20,2,1
2026-06-02,1028,18,0,0
2026-06-02,1029,26,1,0
2026-06-02,1030,31,1,0
2026-06-02,1031,28,3,3
2026-06-02,1032,23,1,0
2026-06-02,1033,18,2,1
2026-06-02,1034,14,0,0
2026-06-02,1035,26,2,1
2026-06-02,1036,25,0,0
2026-06-02,1037,23,1,0
2026-06-02,1038,18,1,0
2026-06-02,1039,20,0,0
2026-06-02,1040,25,2,1
2026-06-02,1041,14,0,0
2026-06-02,1042,17,1,0
2026-06-02,1043,15,2,1
2026-06-02,1044,25,2,0
2026-06-02,1045,13,0,0
2026-06-02,1046,22,4,3
2026-06-02,1047,16,0,0
2026-06-02,1048,28,2,0
2026-06-02,1049,16,0,0
2026-06-02,1050,12,0,0
2026-06-02,1051,16,2,1
2026-06-02,1052,13,2,0
2026-06-02,1053,19,0,0
2026-06-02,1054,10,0,0
2026-06-02,1055,11,1,0
2026-06-02,1056,12,1,1
2026-06-02,1057,19,1,0
2026-06-02,1058,13,0,0
2026-06-02,1059,11,1,0
2026-06-02,1060,10,1,1
2026-06-03,1001,31,2,1
2026-06-03,1002,26,2,1
2026-06-03,1003,28,0,0
2026-06-03,1004,25,0,0
2026-06-03,1005,25,2,1
2026-06-03,1006,31,6,0
2026-06-03,1007,31,4,1
2026-06-03,1008,25,2,2
2026-06-03,1009,18,0,0
2026-06-03,1010,30,2,1
2026-06-03,1011,23,3,1
2026-06-03,1012,27,2,0
2026-06-03,1013,25,2,1
2026-06-03,1014,16,2,0
2026-06-03,1015,18,1,0
2026-06-03,1016,19,3,1
2026-06-03,1017,15,1,0
2026-06-03,1018,18,1,0
2026-06-03,1019,20,1,0
2026-06-03,1020,24,4,1
2026-06-03,1021,17,1,0
2026-06-03,1022,17,0,0
2026-06-03,1023,18,0,0
2026-06-03,1024,28,1,0
2026-06-03,1025,18,0,0
2026-06-03,1026,22,2,0
2026-06-03,1027,21,2,2
2026-06-03,1028,26,2,0
2026-06-03,1029,17,0,0
2026-06-03,1030,30,0,0
2026-06-03,1031,28,3,0
2026-06-03,1032,25,1,1
2026-06-03,1033,20,1,0
2026-06-03,1034,21,2,0
2026-06-03,1035,10,1,0
2026-06-03,1036,20,3,1
2026-06-03,1037,19,0,0
2026-06-03,1038,31,1,1
2026-06-03,1039,26,1,0
2026-06-03,1040,17,3,1
2026-06-03,1041,20,3,0
2026-06-03,1042,8,0,0
2026-06-03,1043,17,0,0
2026-06-03,1044,9,2,0
2026-06-03,1045,11,0,0
2026-06-03,1046,14,3,1
2026-06-03,1047,14,0,0
2026-06-03,1048,11,1,1
2026-06-03,1049,22,0,0
2026-06-03,1050,21,0,0
2026-06-03,1051,24,3,0
2026-06-03,1052,18,3,1
2026-06-03,1053,11,1,0
2026-06-03,1054,14,2,1
2026-06-03,1055,20,0,0
2026-06-03,1056,13,1,0
2026-06-03,1057,13,2,0
2026-06-03,1058,9,0,0
2026-06-03,1059,13,1,1
2026-06-03,1060,10,2,1
2026-06-04,1001,30,3,1
2026-06-04,1002,17,0,0
2026-06-04,1003,31,3,2
2026-06-04,1004,41,2,1
2026-06-04,1005,25,4,2
2026-06-04,1006,21,4,2
2026-06-04,1007,25,0,0
2026-06-04,1008,28,1,0
2026-06-04,1009,30,1,0
2026-06-04,1010,24,1,0
2026-06-04,1011,25,2,0
2026-06-04,1012,26,3,1
2026-06-04,1013,24,7,1
2026-06-04,1014,24,0,0
2026-06-04,1015,21,2,0
2026-06-04,1016,16,1,1
2026-06-04,1017,22,4,1
2026-06-04,1018,24,1,0
2026-06-04,1019,25,2,1
2026-06-04,1020,30,2,0
2026-06-04,1021,15,0,0
2026-06-04,1022,13,2,1
2026-06-04,1023,18,1,0
2026-06-04,1024,24,2,1
2026-06-04,1025,30,2,0
2026-06-04,1026,15,2,0
2026-06-04,1027,17,0,0
2026-06-04,1028,26,2,0
2026-06-04,1029,15,2,1
2026-06-04,1030,24,1,0
2026-06-04,1031,25,2,1
2026-06-04,1032,23,3,0
2026-06-04,1033,24,2,1
2026-06-04,1034,28,1,0
2026-06-04,1035,31,2,1
2026-06-04,1036,21,3,0
2026-06-04,1037,29,1,0
2026-06-04,1038,18,4,1
2026-06-04,1039,19,3,0
2026-06-04,1040,23,2,0
2026-06-04,1041,25,2,1
2026-06-04,1042,21,1,0
2026-06-04,1043,11,2,1
2026-06-04,1044,20,2,2
2026-06-04,1045,21,1,0
2026-06-04,1046,17,1,0
2026-06-04,1047,8,0,0
2026-06-04,1048,18,3,1
2026-06-04,1049,15,1,1
2026-06-04,1050,9,0,0
2026-06-04,1051,15,0,0
2026-06-04,1052,5,0,0
2026-06-04,1053,10,1,0
2026-06-04,1054,14,0,0
2026-06-04,1055,13,1,1
2026-06-04,1056,11,1,1
2026-06-04,1057,12,1,1
2026-06-04,1058,7,0,0
2026-06-04,1059,16,2,1
2026-06-04,1060,6,0,0
2026-06-05,1001,25,3,2
2026-06-05,1002,27,3,0
2026-06-05,1003,26,2,1
2026-06-05,1004,25,2,0
2026-06-05,1005,20,4,1
2026-06-05,1006,29,2,0
2026-06-05,1007,21,5,0
2026-06-05,1008,28,4,2
2026-06-05,1009,28,2,1
2026-06-05,1010,28,0,0
2026-06-05,1011,26,3,1
2026-06-05,1012,28,4,2
2026-06-05,1013,22,1,0
2026-06-05,1014,33,2,2
2026-06-05,1015,32,2,1
2026-06-05,1016,34,6,2
2026-06-05,1017,18,4,1
2026-06-05,1018,30,0,0
2026-06-05,1019,17,4,1
2026-06-05,1020,32,3,1
2026-06-05,1021,19,3,0
2026-06-05,1022,21,2,1
2026-06-05,1023,19,0,0
2026-06-05,1024,24,3,0
2026-06-05,1025,24,4,1
2026-06-05,1026,19,2,1
2026-06-05,1027,14,1,0
2026-06-05,1028,25,5,2
2026-06-05,1029,22,3,1
2026-06-05,1030,18,0,0
2026-06-05,1031,30,2,1
2026-06-05,1032,20,1,0
2026-06-05,1033,20,0,0
2026-06-05,1034,30,2,1
2026-06-05,1035,23,2,0
2026-06-05,1036,19,2,1
2026-06-05,1037,26,0,0
2026-06-05,1038,31,2,0
2026-06-05,1039,25,1,0
2026-06-05,1040,30,2,2
2026-06-05,1041,14,0,0
2026-06-05,1042,12,1,0
2026-06-05,1043,15,1,0
2026-06-05,1044,14,1,0
2026-06-05,1045,14,1,0
2026-06-05,1046,15,0,0
2026-06-05,1047,17,0,0
2026-06-05,1048,18,2,1
2026-06-05,1049,17,1,0
2026-06-05,1050,15,0,0
2026-06-05,1051,13,1,1
2026-06-05,1052,14,1,1
2026-06-05,1053,15,1,0
2026-06-05,1054,24,2,0
2026-06-05,1055,12,1,0
2026-06-05,1056,19,1,0
2026-06-05,1057,15,0,0
2026-06-05,1058,15,2,0
2026-06-05,1059,15,2,1
2026-06-05,1060,10,2,1
2026-06-06,1001,21,4,1
2026-06-06,1002,21,4,0
2026-06-06,1003,28,3,1
2026-06-06,1004,24,1,0
2026-06-06,1005,25,1,0
2026-06-06,1006,30,0,0
2026-06-06,1007,14,3,1
2026-06-06,1008,20,1,1
2026-06-06,1009,14,1,0
2026-06-06,1010,24,3,0
2026-06-06,1011,22,2,1
2026-06-06,1012,21,0,0
2026-06-06,1013,25,3,1
2026-06-06,1014,34,3,1
2026-06-06,1015,29,3,0
2026-06-06,1016,27,4,2
2026-06-06,1017,22,3,0
2026-06-06,1018,22,2,0
2026-06-06,1019,18,1,0
2026-06-06,1020,22,2,2
2026-06-06,1021,17,1,0
2026-06-06,1022,22,5,2
2026-06-06,1023,19,1,0
2026-06-06,1024,21,1,1
2026-06-06,1025,20,2,0
2026-06-06,1026,21,2,0
2026-06-06,1027,24,1,1
2026-06-06,1028,16,3,2
2026-06-06,1029,27,1,1
2026-06-06,1030,19,1,0
2026-06-06,1031,27,3,1
2026-06-06,1032,34,4,2
2026-06-06,1033,24,1,1
2026-06-06,1034,28,3,1
2026-06-06,1035,22,3,0
2026-06-06,1036,26,0,0
2026-06-06,1037,15,2,0
2026-06-06,1038,24,2,1
2026-06-06,1039,20,1,0
2026-06-06,1040,28,3,2
2026-06-06,1041,15,2,0
2026-06-06,1042,21,1,1
2026-06-06,1043,20,1,0
2026-06-06,1044,22,1,0
2026-06-06,1045,23,1,0
2026-06-06,1046,25,1,1
2026-06-06,1047,23,2,2
2026-06-06,1048,16,4,0
2026-06-06,1049,19,3,2
2026-06-06,1050,16,1,0
2026-06-06,1051,12,0,0
2026-06-06,1052,18,2,0
2026-06-06,1053,14,0,0
2026-06-06,1054,12,0,0
2026-06-06,1055,13,0,0
2026-06-06,1056,18,4,1
2026-06-06,1057,21,1,1
2026-06-06,1058,12,2,1
2026-06-06,1059,21,2,1
2026-06-06,1060,16,2,0
2026-06-07,1001,35,2,1
2026-06-07,1002,33,1,0
2026-06-07,1003,17,2,0
2026-06-07,1004,28,3,0
2026-06-07,1005,24,2,0
2026-06-07,1006,28,2,0
2026-06-07,1007,23,3,3
2026-06-07,1008,25,3,0
2026-06-07,1009,33,1,0
2026-06-07,1010,25,5,2
2026-06-07,1011,16,1,1
2026-06-07,1012,17,3,0
2026-06-07,1013,27,0,0
2026-06-07,1014,19,1,0
2026-06-07,1015,27,1,1
2026-06-07,1016,30,1,1
2026-06-07,1017,26,1,0
2026-06-07,1018,24,0,0
2026-06-07,1019,20,1,0
2026-06-07,1020,22,2,1
2026-06-07,1021,15,2,0
2026-06-07,1022,24,1,0
2026-06-07,1023,20,0,0
2026-06-07,1024,29,5,2
2026-06-07,1025,24,0,0
2026-06-07,1026,25,2,0
2026-06-07,1027,21,0,0
2026-06-07,1028,15,2,2
2026-06-07,1029,14,1,0
2026-06-07,1030,22,1,0
2026-06-07,1031,20,4,0
2026-06-07,1032,22,1,0
2026-06-07,1033,20,1,1
2026-06-07,1034,24,0,0
2026-06-07,1035,33,2,0
2026-06-07,1036,25,2,1
2026-06-07,1037,21,1,0
2026-06-07,1038,24,0,0
2026-06-07,1039,15,0,0
2026-06-07,1040,24,1,1
2026-06-07,1041,12,0,0
2026-06-07,1042,19,1,1
2026-06-07,1043,17,0,0
2026-06-07,1044,23,1,0
2026-06-07,1045,15,0,0
2026-06-07,1046,10,1,0
2026-06-07,1047,9,1,1
2026-06-07,1048,18,1,0
2026-06-07,1049,21,1,1
2026-06-07,1050,20,1,0
2026-06-07,1051,9,1,0
2026-06-07,1052,12,1,1
2026-06-07,1053,13,0,0
2026-06-07,1054,20,1,0
2026-06-07,1055,14,1,0
2026-06-07,1056,18,1,0
2026-06-07,1057,9,2,0
2026-06-07,1058,20,2,0
2026-06-07,1059,15,1,1
2026-06-07,1060,12,1,0
2026-06-08,1001,20,3,1
2026-06-08,1002,25,3,0
2026-06-08,1003,31,0,0
2026-06-08,1004,22,2,1
2026-06-08,1005,26,3,0
2026-06-08,1006,19,2,0
2026-06-08,1007,17,2,0
2026-06-08,1008,40,2,0
2026-06-08,1009,21,4,0
