sales_date,branch_id,sku_id,channel,promotion_id,units_sold,orders,customers,gross_sales,discount_value,net_sales,cost_value
2026-05-16,4,1034,Store,0,2,1,1,50.78,0.0,50.78,28.36
2026-05-16,5,1034,Store,0,1,1,1,25.39,0.0,25.39,14.18
2026-05-16,6,1034,Store,0,1,1,1,25.39,0.0,25.39,14.18
2026-05-16,1,1035,Store,0,2,1,1,93.28,0.0,93.28,56.08
2026-05-16,2,1035,Store,0,1,1,1,46.64,0.0,46.64,28.04
2026-05-16,3,1035,Store,0,3,2,2,139.92,0.0,139.92,84.12
2026-05-16,4,1035,Store,0,1,1,1,46.64,0.0,46.64,28.04
2026-05-16,5,1035,Store,0,2,2,2,93.28,0.0,93.28,56.08
2026-05-16,6,1035,Store,0,1,1,1,46.64,0.0,46.64,28.04
2026-05-16,7,1035,Store,0,1,1,1,46.64,0.0,46.64,28.04
2026-05-16,2,1036,Store,0,2,2,2,231.66,0.0,231.66,128.48
2026-05-16,3,1036,Store,0,2,2,2,231.66,0.0,231.66,128.48
2026-05-16,4,1036,Store,0,1,1,1,115.83,0.0,115.83,64.24
2026-05-16,6,1036,Store,0,1,1,1,115.83,0.0,115.83,64.24
2026-05-16,8,1036,E-commerce,0,1,1,1,115.83,0.0,115.83,64.24
2026-05-16,2,1037,Store,0,1,1,1,52.13,0.0,52.13,37.53
2026-05-16,3,1037,Store,0,1,1,1,52.13,0.0,52.13,37.53
2026-05-16,4,1037,Store,0,2,1,1,104.26,0.0,104.26,75.06
2026-05-16,5,1037,Store,0,1,1,1,52.13,0.0,52.13,37.53
2026-05-16,7,1037,Store,0,1,1,1,52.13,0.0,52.13,37.53
2026-05-16,8,1037,E-commerce,0,1,1,1,52.13,0.0,52.13,37.53
2026-05-16,1,1038,Store,0,4,2,2,215.44,0.0,215.44,162.64
2026-05-16,5,1038,Store,0,3,1,1,161.58,0.0,161.58,121.98
2026-05-16,1,1039,Store,0,1,1,1,133.7,0.0,133.7,72.75
2026-05-16,2,1039,Store,0,1,1,1,133.7,0.0,133.7,72.75
2026-05-16,3,1039,Store,0,4,2,2,534.8,0.0,534.8,291.0
2026-05-16,4,1039,Store,0,1,1,1,133.7,0.0,133.7,72.75
2026-05-16,5,1039,Store,0,1,1,1,133.7,0.0,133.7,72.75
2026-05-16,6,1039,Store,0,1,1,1,133.7,0.0,133.7,72.75
2026-05-16,1,1040,Store,0,1,1,1,51.8,0.0,51.8,28.31
2026-05-16,3,1040,Store,0,3,2,2,155.4,0.0,155.4,84.93
2026-05-16,4,1040,Store,0,1,1,1,51.8,0.0,51.8,28.31
2026-05-16,6,1040,Store,0,1,1,1,51.8,0.0,51.8,28.31
2026-05-16,8,1040,E-commerce,0,1,1,1,51.8,0.0,51.8,28.31
2026-05-16,1,1041,Store,0,1,1,1,132.17,0.0,132.17,71.5
2026-05-16,2,1041,Store,0,2,1,1,264.34,0.0,264.34,143.0
2026-05-16,3,1041,Store,0,2,1,1,264.34,0.0,264.34,143.0
2026-05-16,4,1041,Store,0,1,1,1,132.17,0.0,132.17,71.5
2026-05-16,7,1041,Store,0,1,1,1,132.17,0.0,132.17,71.5
2026-05-16,2,1042,Store,0,1,1,1,15.49,0.0,15.49,9.84
2026-05-16,5,1042,Store,0,2,1,1,30.98,0.0,30.98,19.68
2026-05-16,2,1043,Store,0,1,1,1,102.75,0.0,102.75,61.37
2026-05-16,5,1043,Store,0,1,1,1,102.75,0.0,102.75,61.37
2026-05-16,7,1043,Store,0,1,1,1,102.75,0.0,102.75,61.37
2026-05-16,8,1043,E-commerce,0,1,1,1,102.75,0.0,102.75,61.37
2026-05-16,1,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-05-16,2,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-05-16,4,1044,Store,0,2,1,1,137.56,0.0,137.56,95.78
2026-05-16,5,1044,Store,0,2,2,2,137.56,0.0,137.56,95.78
2026-05-16,8,1044,E-commerce,0,3,2,2,206.34,0.0,206.34,143.67
2026-05-16,1,1045,Store,0,1,1,1,68.32,0.0,68.32,37.33
2026-05-16,2,1045,Store,0,4,2,2,273.28,0.0,273.28,149.32
2026-05-16,3,1045,Store,0,1,1,1,68.32,0.0,68.32,37.33
2026-05-16,4,1045,Store,0,1,1,1,68.32,0.0,68.32,37.33
2026-05-16,5,1045,Store,0,2,1,1,136.64,0.0,136.64,74.66
2026-05-16,6,1045,Store,0,2,1,1,136.64,0.0,136.64,74.66
2026-05-16,8,1045,E-commerce,0,2,1,1,136.64,0.0,136.64,74.66
2026-05-16,1,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-05-16,4,1046,Store,0,2,1,1,186.28,0.0,186.28,108.8
2026-05-16,8,1046,E-commerce,0,2,1,1,186.28,0.0,186.28,108.8
2026-05-16,1,1047,Store,0,2,1,1,119.94,0.0,119.94,75.3
2026-05-16,2,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-05-16,3,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-05-16,4,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-05-16,6,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-05-16,7,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-05-16,1,1048,Store,0,2,2,2,97.28,0.0,97.28,56.8
2026-05-16,2,1048,Store,0,2,1,1,97.28,0.0,97.28,56.8
2026-05-16,3,1048,Store,0,1,1,1,48.64,0.0,48.64,28.4
2026-05-16,5,1048,Store,0,2,1,1,97.28,0.0,97.28,56.8
2026-05-16,6,1048,Store,0,1,1,1,48.64,0.0,48.64,28.4
2026-05-16,7,1048,Store,0,2,1,1,97.28,0.0,97.28,56.8
2026-05-16,1,1049,Store,0,3,2,2,256.53,0.0,256.53,180.0
2026-05-16,2,1049,Store,0,2,1,1,171.02,0.0,171.02,120.0
2026-05-16,4,1049,Store,0,1,1,1,85.51,0.0,85.51,60.0
2026-05-16,6,1049,Store,0,1,1,1,85.51,0.0,85.51,60.0
2026-05-16,7,1049,Store,0,1,1,1,85.51,0.0,85.51,60.0
2026-05-16,8,1049,E-commerce,0,1,1,1,85.51,0.0,85.51,60.0
2026-05-16,1,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-05-16,2,1050,Store,0,2,1,1,227.72,0.0,227.72,132.94
2026-05-16,5,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-05-16,6,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-05-16,8,1050,E-commerce,0,1,1,1,113.86,0.0,113.86,66.47
2026-05-16,2,1051,Store,0,1,1,1,105.77,0.0,105.77,63.84
2026-05-16,4,1051,Store,0,1,1,1,105.77,0.0,105.77,63.84
2026-05-16,8,1051,E-commerce,0,3,2,2,317.31,0.0,317.31,191.52
2026-05-16,3,1052,Store,0,1,1,1,66.04,0.0,66.04,45.29
2026-05-16,4,1052,Store,0,1,1,1,66.04,0.0,66.04,45.29
2026-05-16,5,1052,Store,0,3,2,2,198.12,0.0,198.12,135.87
2026-05-16,7,1052,Store,0,1,1,1,66.04,0.0,66.04,45.29
2026-05-16,2,1053,Store,0,1,1,1,52.85,0.0,52.85,29.14
2026-05-16,6,1053,Store,0,1,1,1,52.85,0.0,52.85,29.14
2026-05-16,7,1053,Store,0,1,1,1,52.85,0.0,52.85,29.14
2026-05-16,1,1054,Store,0,1,1,1,54.8,0.0,54.8,39.49
2026-05-16,6,1054,Store,0,2,1,1,109.6,0.0,109.6,78.98
2026-05-16,7,1054,Store,0,1,1,1,54.8,0.0,54.8,39.49
2026-05-16,8,1054,E-commerce,0,1,1,1,54.8,0.0,54.8,39.49
2026-05-16,1,1055,Store,0,1,1,1,36.78,0.0,36.78,26.71
2026-05-16,3,1055,Store,0,1,1,1,36.78,0.0,36.78,26.71
2026-05-16,4,1055,Store,0,1,1,1,36.78,0.0,36.78,26.71
2026-05-16,8,1055,E-commerce,0,1,1,1,36.78,0.0,36.78,26.71
2026-05-16,1,1056,Store,0,2,1,1,83.26,0.0,83.26,45.08
2026-05-16,3,1056,Store,0,1,1,1,41.63,0.0,41.63,22.54
2026-05-16,6,1056,Store,0,1,1,1,41.63,0.0,41.63,22.54
2026-05-16,7,1056,Store,0,1,1,1,41.63,0.0,41.63,22.54
2026-05-16,2,1057,Store,0,1,1,1,108.9,0.0,108.9,67.95
2026-05-16,3,1057,Store,0,2,1,1,217.8,0.0,217.8,135.9
2026-05-16,4,1057,Store,0,1,1,1,108.9,0.0,108.9,67.95
2026-05-16,8,1057,E-commerce,0,1,1,1,108.9,0.0,108.9,67.95
2026-05-16,2,1058,Store,0,2,1,1,100.12,0.0,100.12,67.72
2026-05-16,6,1058,Store,0,1,1,1,50.06,0.0,50.06,33.86
2026-05-16,1,1059,Store,0,1,1,1,37.01,0.0,37.01,28.16
2026-05-16,2,1059,Store,0,1,1,1,37.01,0.0,37.01,28.16
2026-05-16,4,1059,Store,0,2,1,1,74.02,0.0,74.02,56.32
2026-05-16,5,1059,Store,0,1,1,1,37.01,0.0,37.01,28.16
2026-05-16,6,1059,Store,0,1,1,1,37.01,0.0,37.01,28.16
2026-05-16,8,1059,E-commerce,0,1,1,1,37.01,0.0,37.01,28.16
2026-05-16,2,1060,Store,0,1,1,1,55.81,0.0,55.81,42.66
2026-05-16,3,1060,Store,0,2,2,2,111.62,0.0,111.62,85.32
2026-05-16,4,1060,Store,0,1,1,1,55.81,0.0,55.81,42.66
2026-05-16,8,1060,E-commerce,0,1,1,1,55.81,0.0,55.81,42.66
2026-05-17,1,1001,Store,0,1,1,1,40.44,0.0,40.44,29.0
2026-05-17,2,1001,Store,0,2,1,1,80.88,0.0,80.88,58.0
2026-05-17,3,1001,Store,0,3,1,1,121.32,0.0,121.32,87.0
2026-05-17,5,1001,Store,0,1,1,1,40.44,0.0,40.44,29.0
2026-05-17,6,1001,Store,0,2,1,1,80.88,0.0,80.88,58.0
2026-05-17,7,1001,Store,0,4,3,2,161.76,0.0,161.76,116.0
2026-05-17,8,1001,E-commerce,0,4,2,2,161.76,0.0,161.76,116.0
2026-05-17,2,1002,Store,0,1,1,1,78.32,0.0,78.32,52.82
2026-05-17,8,1002,E-commerce,0,3,1,1,234.96,0.0,234.96,158.46
2026-05-17,5,1003,Store,0,1,1,1,40.55,0.0,40.55,23.69
2026-05-17,6,1003,Store,0,1,1,1,40.55,0.0,40.55,23.69
2026-05-17,1,1004,Store,0,3,1,1,170.79,0.0,170.79,109.05
2026-05-17,2,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-05-17,3,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-05-17,4,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-05-17,5,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-05-17,6,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-05-17,7,1004,Store,0,1,1,1,56.93,0.0,56.93,36.35
2026-05-17,8,1004,E-commerce,0,1,1,1,56.93,0.0,56.93,36.35
2026-05-17,3,1005,Store,0,2,1,1,230.92,0.0,230.92,143.44
2026-05-17,4,1005,Store,0,2,1,1,230.92,0.0,230.92,143.44
2026-05-17,6,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-05-17,7,1005,Store,0,1,1,1,115.46,0.0,115.46,71.72
2026-05-17,8,1005,E-commerce,0,2,1,1,230.92,0.0,230.92,143.44
2026-05-17,1,1006,Store,0,1,1,1,83.76,0.0,83.76,53.18
2026-05-17,4,1006,Store,0,2,2,2,167.52,0.0,167.52,106.36
2026-05-17,6,1006,Store,0,1,1,1,83.76,0.0,83.76,53.18
2026-05-17,8,1006,E-commerce,0,2,1,1,167.52,0.0,167.52,106.36
2026-05-17,1,1007,Store,0,2,1,1,194.5,0.0,194.5,145.32
2026-05-17,2,1007,Store,0,2,1,1,194.5,0.0,194.5,145.32
2026-05-17,3,1007,Store,0,1,1,1,97.25,0.0,97.25,72.66
2026-05-17,5,1007,Store,0,2,2,2,194.5,0.0,194.5,145.32
2026-05-17,6,1007,Store,0,1,1,1,97.25,0.0,97.25,72.66
2026-05-17,3,1008,Store,0,2,1,1,63.36,0.0,63.36,44.66
2026-05-17,4,1008,Store,0,2,2,2,63.36,0.0,63.36,44.66
2026-05-17,5,1008,Store,0,2,2,2,63.36,0.0,63.36,44.66
2026-05-17,6,1008,Store,0,1,1,1,31.68,0.0,31.68,22.33
2026-05-17,8,1008,E-commerce,0,1,1,1,31.68,0.0,31.68,22.33
2026-05-17,1,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-05-17,2,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-05-17,5,1009,Store,0,1,1,1,68.89,0.0,68.89,37.65
2026-05-17,8,1009,E-commerce,0,1,1,1,68.89,0.0,68.89,37.65
2026-05-17,2,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
2026-05-17,3,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
2026-05-17,4,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
2026-05-17,5,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
2026-05-17,7,1010,Store,0,1,1,1,41.91,0.0,41.91,26.45
2026-05-17,1,1011,Store,0,1,1,1,89.63,0.0,89.63,57.96
2026-05-17,3,1011,Store,0,1,1,1,89.63,0.0,89.63,57.96
2026-05-17,4,1011,Store,0,1,1,1,89.63,0.0,89.63,57.96
2026-05-17,5,1011,Store,0,1,1,1,89.63,0.0,89.63,57.96
2026-05-17,8,1011,E-commerce,0,1,1,1,89.63,0.0,89.63,57.96
2026-05-17,1,1012,Store,0,1,1,1,24.36,0.0,24.36,18.18
2026-05-17,2,1012,Store,0,1,1,1,24.36,0.0,24.36,18.18
2026-05-17,3,1012,Store,0,2,2,2,48.72,0.0,48.72,36.36
2026-05-17,4,1012,Store,0,1,1,1,24.36,0.0,24.36,18.18
2026-05-17,5,1012,Store,0,1,1,1,24.36,0.0,24.36,18.18
2026-05-17,6,1012,Store,0,3,2,2,73.08,0.0,73.08,54.54
2026-05-17,1,1013,Store,0,3,1,1,89.73,0.0,89.73,49.59
2026-05-17,3,1013,Store,0,3,1,1,89.73,0.0,89.73,49.59
2026-05-17,5,1013,Store,0,3,3,3,89.73,0.0,89.73,49.59
2026-05-17,6,1013,Store,0,1,1,1,29.91,0.0,29.91,16.53
2026-05-17,7,1013,Store,0,2,2,2,59.82,0.0,59.82,33.06
2026-05-17,8,1013,E-commerce,0,2,2,2,59.82,0.0,59.82,33.06
2026-05-17,1,1014,Store,0,3,3,3,27.54,0.0,27.54,20.22
2026-05-17,3,1014,Store,0,1,1,1,9.18,0.0,9.18,6.74
2026-05-17,6,1014,Store,0,1,1,1,9.18,0.0,9.18,6.74
2026-05-17,1,1015,Store,0,3,2,2,244.98,0.0,244.98,154.56
2026-05-17,2,1015,Store,0,1,1,1,81.66,0.0,81.66,51.52
2026-05-17,4,1015,Store,0,2,1,1,163.32,0.0,163.32,103.04
2026-05-17,5,1015,Store,0,1,1,1,81.66,0.0,81.66,51.52
2026-05-17,6,1015,Store,0,1,1,1,81.66,0.0,81.66,51.52
2026-05-17,8,1015,E-commerce,0,2,1,1,163.32,0.0,163.32,103.04
2026-05-17,1,1016,Store,0,3,2,2,308.61,0.0,308.61,223.23
2026-05-17,4,1016,Store,0,1,1,1,102.87,0.0,102.87,74.41
2026-05-17,5,1016,Store,0,2,2,2,205.74,0.0,205.74,148.82
2026-05-17,6,1016,Store,0,1,1,1,102.87,0.0,102.87,74.41
2026-05-17,7,1016,Store,0,1,1,1,102.87,0.0,102.87,74.41
2026-05-17,8,1016,E-commerce,0,1,1,1,102.87,0.0,102.87,74.41
2026-05-17,6,1017,Store,0,1,1,1,65.6,0.0,65.6,48.67
2026-05-17,8,1017,E-commerce,0,2,1,1,131.2,0.0,131.2,97.34
2026-05-17,1,1018,Store,0,1,1,1,14.75,0.0,14.75,9.21
2026-05-17,2,1018,Store,0,1,1,1,14.75,0.0,14.75,9.21
2026-05-17,3,1018,Store,0,2,1,1,29.5,0.0,29.5,18.42
2026-05-17,5,1018,Store,0,1,1,1,14.75,0.0,14.75,9.21
2026-05-17,8,1018,E-commerce,0,2,2,2,29.5,0.0,29.5,18.42
2026-05-17,1,1019,Store,0,1,1,1,52.51,0.0,52.51,34.92
2026-05-17,2,1019,Store,0,1,1,1,52.51,0.0,52.51,34.92
2026-05-17,3,1019,Store,0,2,1,1,105.02,0.0,105.02,69.84
2026-05-17,4,1019,Store,0,3,1,1,157.53,0.0,157.53,104.76
2026-05-17,6,1019,Store,0,2,1,1,105.02,0.0,105.02,69.84
2026-05-17,7,1019,Store,0,2,1,1,105.02,0.0,105.02,69.84
2026-05-17,1,1020,Store,0,1,1,1,109.9,0.0,109.9,64.24
2026-05-17,2,1020,Store,0,1,1,1,109.9,0.0,109.9,64.24
2026-05-17,3,1020,Store,0,3,2,2,329.7,0.0,329.7,192.72
2026-05-17,4,1020,Store,0,1,1,1,109.9,0.0,109.9,64.24
2026-05-17,5,1020,Store,0,1,1,1,109.9,0.0,109.9,64.24
2026-05-17,7,1020,Store,0,1,1,1,109.9,0.0,109.9,64.24
2026-05-17,8,1020,E-commerce,0,1,1,1,109.9,0.0,109.9,64.24
2026-05-17,2,1021,Store,0,2,1,1,132.38,0.0,132.38,74.06
2026-05-17,3,1021,Store,0,2,1,1,132.38,0.0,132.38,74.06
2026-05-17,7,1021,Store,0,1,1,1,66.19,0.0,66.19,37.03
2026-05-17,8,1021,E-commerce,0,1,1,1,66.19,0.0,66.19,37.03
2026-05-17,2,1022,Store,0,1,1,1,87.53,0.0,87.53,62.96
2026-05-17,3,1022,Store,0,2,2,2,175.06,0.0,175.06,125.92
2026-05-17,4,1022,Store,0,2,1,1,175.06,0.0,175.06,125.92
2026-05-17,5,1022,Store,0,1,1,1,87.53,0.0,87.53,62.96
2026-05-17,8,1022,E-commerce,0,1,1,1,87.53,0.0,87.53,62.96
2026-05-17,1,1023,Store,0,1,1,1,70.06,0.0,70.06,47.9
2026-05-17,4,1023,Store,0,2,1,1,140.12,0.0,140.12,95.8
2026-05-17,5,1023,Store,0,1,1,1,70.06,0.0,70.06,47.9
2026-05-17,1,1024,Store,0,1,1,1,84.28,0.0,84.28,47.65
2026-05-17,2,1024,Store,0,3,2,2,252.84,0.0,252.84,142.95
2026-05-17,3,1024,Store,0,3,1,1,252.84,0.0,252.84,142.95
2026-05-17,4,1024,Store,0,2,1,1,168.56,0.0,168.56,95.3
2026-05-17,1,1025,Store,0,3,2,2,212.79,0.0,212.79,143.61
2026-05-17,2,1025,Store,0,2,1,1,141.86,0.0,141.86,95.74
2026-05-17,3,1025,Store,0,1,1,1,70.93,0.0,70.93,47.87
2026-05-17,7,1025,Store,0,1,1,1,70.93,0.0,70.93,47.87
2026-05-17,8,1025,E-commerce,0,2,1,1,141.86,0.0,141.86,95.74
2026-05-17,1,1026,Store,0,2,1,1,26.84,0.0,26.84,17.92
2026-05-17,4,1026,Store,0,2,2,2,26.84,0.0,26.84,17.92
2026-05-17,5,1026,Store,0,1,1,1,13.42,0.0,13.42,8.96
2026-05-17,6,1026,Store,0,1,1,1,13.42,0.0,13.42,8.96
2026-05-17,8,1026,E-commerce,0,1,1,1,13.42,0.0,13.42,8.96
2026-05-17,1,1027,Store,0,1,1,1,53.02,0.0,53.02,29.87
2026-05-17,6,1027,Store,0,1,1,1,53.02,0.0,53.02,29.87
2026-05-17,7,1027,Store,0,1,1,1,53.02,0.0,53.02,29.87
2026-05-17,1,1028,Store,0,1,1,1,49.86,0.0,49.86,37.16
2026-05-17,2,1028,Store,0,1,1,1,49.86,0.0,49.86,37.16
2026-05-17,3,1028,Store,0,1,1,1,49.86,0.0,49.86,37.16
2026-05-17,5,1028,Store,0,2,1,1,99.72,0.0,99.72,74.32
2026-05-17,3,1029,Store,0,1,1,1,53.3,0.0,53.3,30.03
2026-05-17,4,1029,Store,0,1,1,1,53.3,0.0,53.3,30.03
2026-05-17,5,1029,Store,0,1,1,1,53.3,0.0,53.3,30.03
2026-05-17,6,1029,Store,0,1,1,1,53.3,0.0,53.3,30.03
2026-05-17,8,1029,E-commerce,0,2,2,2,106.6,0.0,106.6,60.06
2026-05-17,1,1030,Store,0,1,1,1,67.94,0.0,67.94,47.85
2026-05-17,2,1030,Store,0,1,1,1,67.94,0.0,67.94,47.85
2026-05-17,8,1030,E-commerce,0,1,1,1,67.94,0.0,67.94,47.85
2026-05-17,1,1031,Store,0,1,1,1,25.19,0.0,25.19,18.18
2026-05-17,2,1031,Store,0,1,1,1,25.19,0.0,25.19,18.18
2026-05-17,3,1031,Store,0,2,1,1,50.38,0.0,50.38,36.36
2026-05-17,6,1031,Store,0,1,1,1,25.19,0.0,25.19,18.18
2026-05-17,7,1031,Store,0,1,1,1,25.19,0.0,25.19,18.18
2026-05-17,8,1031,E-commerce,0,2,2,2,50.38,0.0,50.38,36.36
2026-05-17,2,1032,Store,0,1,1,1,50.04,0.0,50.04,27.95
2026-05-17,3,1032,Store,0,1,1,1,50.04,0.0,50.04,27.95
2026-05-17,4,1032,Store,0,2,1,1,100.08,0.0,100.08,55.9
2026-05-17,5,1032,Store,0,1,1,1,50.04,0.0,50.04,27.95
2026-05-17,7,1032,Store,0,1,1,1,50.04,0.0,50.04,27.95
2026-05-17,8,1032,E-commerce,0,1,1,1,50.04,0.0,50.04,27.95
2026-05-17,1,1033,Store,0,2,1,1,222.98,0.0,222.98,124.52
2026-05-17,3,1033,Store,0,1,1,1,111.49,0.0,111.49,62.26
2026-05-17,4,1033,Store,0,2,1,1,222.98,0.0,222.98,124.52
2026-05-17,6,1033,Store,0,1,1,1,111.49,0.0,111.49,62.26
2026-05-17,7,1033,Store,0,1,1,1,111.49,0.0,111.49,62.26
2026-05-17,8,1033,E-commerce,0,1,1,1,111.49,0.0,111.49,62.26
2026-05-17,1,1034,Store,0,1,1,1,25.39,0.0,25.39,14.18
2026-05-17,3,1034,Store,0,1,1,1,25.39,0.0,25.39,14.18
2026-05-17,5,1034,Store,0,1,1,1,25.39,0.0,25.39,14.18
2026-05-17,7,1034,Store,0,3,3,3,76.17,0.0,76.17,42.54
2026-05-17,8,1034,E-commerce,0,1,1,1,25.39,0.0,25.39,14.18
2026-05-17,3,1035,Store,0,1,1,1,46.64,0.0,46.64,28.04
2026-05-17,4,1035,Store,0,2,1,1,93.28,0.0,93.28,56.08
2026-05-17,5,1035,Store,0,1,1,1,46.64,0.0,46.64,28.04
2026-05-17,7,1035,Store,0,3,3,3,139.92,0.0,139.92,84.12
2026-05-17,8,1035,E-commerce,0,1,1,1,46.64,0.0,46.64,28.04
2026-05-17,1,1036,Store,0,4,2,2,463.32,0.0,463.32,256.96
2026-05-17,3,1036,Store,0,1,1,1,115.83,0.0,115.83,64.24
2026-05-17,8,1036,E-commerce,0,1,1,1,115.83,0.0,115.83,64.24
2026-05-17,1,1037,Store,0,2,1,1,104.26,0.0,104.26,75.06
2026-05-17,2,1037,Store,0,3,2,2,156.39,0.0,156.39,112.59
2026-05-17,3,1037,Store,0,2,1,1,104.26,0.0,104.26,75.06
2026-05-17,4,1037,Store,0,1,1,1,52.13,0.0,52.13,37.53
2026-05-17,5,1037,Store,0,2,2,2,104.26,0.0,104.26,75.06
2026-05-17,1,1038,Store,0,1,1,1,53.86,0.0,53.86,40.66
2026-05-17,2,1038,Store,0,1,1,1,53.86,0.0,53.86,40.66
2026-05-17,3,1038,Store,0,1,1,1,53.86,0.0,53.86,40.66
2026-05-17,4,1038,Store,0,1,1,1,53.86,0.0,53.86,40.66
2026-05-17,6,1038,Store,0,1,1,1,53.86,0.0,53.86,40.66
2026-05-17,7,1038,Store,0,1,1,1,53.86,0.0,53.86,40.66
2026-05-17,8,1038,E-commerce,0,2,1,1,107.72,0.0,107.72,81.32
2026-05-17,1,1039,Store,0,1,1,1,133.7,0.0,133.7,72.75
2026-05-17,2,1039,Store,0,3,2,2,401.1,0.0,401.1,218.25
2026-05-17,4,1039,Store,0,2,1,1,267.4,0.0,267.4,145.5
2026-05-17,8,1039,E-commerce,0,1,1,1,133.7,0.0,133.7,72.75
2026-05-17,1,1040,Store,0,2,2,2,103.6,0.0,103.6,56.62
2026-05-17,3,1040,Store,0,1,1,1,51.8,0.0,51.8,28.31
2026-05-17,4,1040,Store,0,1,1,1,51.8,0.0,51.8,28.31
2026-05-17,1,1041,Store,0,1,1,1,132.17,0.0,132.17,71.5
2026-05-17,6,1041,Store,0,1,1,1,132.17,0.0,132.17,71.5
2026-05-17,1,1042,Store,0,1,1,1,15.49,0.0,15.49,9.84
2026-05-17,5,1042,Store,0,2,2,2,30.98,0.0,30.98,19.68
2026-05-17,6,1042,Store,0,2,1,1,30.98,0.0,30.98,19.68
2026-05-17,8,1042,E-commerce,0,2,2,2,30.98,0.0,30.98,19.68
2026-05-17,3,1043,Store,0,1,1,1,102.75,0.0,102.75,61.37
2026-05-17,5,1043,Store,0,3,3,3,308.25,0.0,308.25,184.11
2026-05-17,8,1043,E-commerce,0,1,1,1,102.75,0.0,102.75,61.37
2026-05-17,1,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-05-17,2,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-05-17,3,1044,Store,0,2,1,1,137.56,0.0,137.56,95.78
2026-05-17,4,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-05-17,5,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-05-17,6,1044,Store,0,1,1,1,68.78,0.0,68.78,47.89
2026-05-17,8,1044,E-commerce,0,1,1,1,68.78,0.0,68.78,47.89
2026-05-17,2,1045,Store,0,1,1,1,68.32,0.0,68.32,37.33
2026-05-17,3,1045,Store,0,2,1,1,136.64,0.0,136.64,74.66
2026-05-17,4,1045,Store,0,1,1,1,68.32,0.0,68.32,37.33
2026-05-17,6,1045,Store,0,1,1,1,68.32,0.0,68.32,37.33
2026-05-17,1,1046,Store,0,2,2,2,186.28,0.0,186.28,108.8
2026-05-17,2,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-05-17,3,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-05-17,6,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-05-17,7,1046,Store,0,1,1,1,93.14,0.0,93.14,54.4
2026-05-17,8,1046,E-commerce,0,1,1,1,93.14,0.0,93.14,54.4
2026-05-17,3,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-05-17,6,1047,Store,0,1,1,1,59.97,0.0,59.97,37.65
2026-05-17,8,1047,E-commerce,0,1,1,1,59.97,0.0,59.97,37.65
2026-05-17,2,1048,Store,0,1,1,1,48.64,0.0,48.64,28.4
2026-05-17,6,1048,Store,0,1,1,1,48.64,0.0,48.64,28.4
2026-05-17,7,1048,Store,0,1,1,1,48.64,0.0,48.64,28.4
2026-05-17,1,1049,Store,0,1,1,1,85.51,0.0,85.51,60.0
2026-05-17,2,1049,Store,0,2,1,1,171.02,0.0,171.02,120.0
2026-05-17,1,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-05-17,2,1050,Store,0,2,1,1,227.72,0.0,227.72,132.94
2026-05-17,3,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-05-17,5,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-05-17,6,1050,Store,0,1,1,1,113.86,0.0,113.86,66.47
2026-05-17,3,1051,Store,0,1,1,1,105.77,0.0,105.77,63.84
2026-05-17,4,1051,Store,0,1,1,1,105.77,0.0,105.77,63.84
2026-05-17,1,1052,Store,0,1,1,1,66.04,0.0,66.04,45.29
